ENSEMBL,ENTREZID,SYMBOL,DZQV_Plasmablasts,X925L_Plasmablasts,X9JD4_Plasmablasts,G4YW_Plasmablasts,DZQV_B_naive,X925L_B_naive,X9JD4_B_naive,G4YW_B_naive
ENSG00000167105,162461,TMEM92,0.0331504,0.078926,0.0188097,0.0660235,0,0.113532,0.116676,0
ENSG00000251179,103752589,TMEM92-AS1,0,0,0.0907902,0,0.207367,0,0,0
ENSG00000015532,64132,XYLT2,5.304042,4.2609171,2.71348601,2.3749827,10.48941,17.94565,10.013725,8.140877
ENSG00000108826,51264,MRPL27,12.918251,9.309976,11.150827,11.979802,35.327808,18.913508,11.40119,16.73158
ENSG00000154920,146956,EME1,1.872407,0.385989635,0.5953486,1.4103175,5.253278,1.366047,2.426673,0.630991
ENSG00000108829,55379,LRRC59,83.334361,50.328433,71.629239,51.081901,27.64637,26.46373,19.961326,19.54599
ENSG00000167107,80221,ACSF2,17.015447,16.458898,17.6698202,18.18631847,16.42274708,17.632562,21.55266244,15.773283
ENSG00000136457,1101,CHAD,20.31099,14.2581,15.51251,10.639585,1.79864,0.12703,0.189455,0
ENSG00000136444,55316,RSAD1,18.672822,26.117119,32.915052,11.123092,30.369296,59.456184,74.963727,67.255261
ENSG00000136449,84073,MYCBPAP,7.4342,3.463498,7.954549043,12.244386,6.3148563,5.487534,13.393943,12.896834
ENSG00000049283,55040,EPN3,0.418538,0.138323,0.829264,0.2340134,0.760453,0.4005114,1.70562,0.547817
ENSG00000250286,105371824,LOC105371824,0,0.563047,0,0,0,2.95489,0,1.72773
ENSG00000006282,64847,SPATA20,16.343515,18.928179,15.64532333,21.485024,38.396066,58.6770465,30.66396024,33.637107
ENSG00000250107,253962,CACNA1G-AS1,0.13677,0,0,0,0,0,0,0
ENSG00000006283,8913,CACNA1G,0.131911,0.121998,0.1026146,0.0448945,0.2861719,1.23951,0.9206968,0.8394609
ENSG00000251239,101927253,LOC101927253,0,0,0,0,0,0,0,0
ENSG00000108846,8714,ABCC3,0.7317707,0.473234,0.438654,0.761913172,6.639621647,5.309483542,2.9363122,9.056265
ENSG00000154945,91369,ANKRD40,2.238409,2.55781,3.303635,2.822456,9.3967,16.258835,13.17177,11.36791
ENSG00000108848,51747,LUC7L3,48.343328,55.97456338,42.515601,56.423328,160.0132793,185.042998,139.547853,196.563964
ENSG00000167117,55018,ANKRD40CL,0.39742,0.3050334,0.9562238,1.2489977,2.314131,2.754639,5.604775,1.986606
ENSG00000278672,102466918,MIR8059,0,0,0,0,0,0,0,0
ENSG00000173714,124857,WFIKKN2,0,0,0,0,0,0,0,0
ENSG00000141232,10140,TOB1,8.953075,13.8393,21.728484,10.806359,32.9389,25.72551,39.1543,18.6236
ENSG00000229980,400604,TOB1-AS1,1.02024569,0.4047169,0.909326063,0.3581876,0.945071,4.376614,2.726094,2.684746
ENSG00000008294,9043,SPAG9,3.248797617,2.827606226,5.404388157,5.934112693,13.99992943,22.13039032,18.40513554,23.76261487
ENSG00000239672,4830,NME1,23.02819401,32.8893014,29.366677,28.1881857,5.826553,17.1411,8.909736,10.74626
ENSG00000011052,654364,NME1-NME2,9.3984,7.21894,5.20208,2.14946,0.56428,2.67368,0.75072,0
ENSG00000243678,4831,NME2,36.041002,56.162766,68.48657,64.327527,37.47467,66.79226,44.104314,72.53241
ENSG00000011258,54799,MBTD1,4.103436,2.31631,5.131294,2.003874538,9.053633,27.90065218,29.795968,14.499438
ENSG00000011260,51096,UTP18,21.7013115,14.174194,17.655195,17.52356,49.79556,36.20915,49.57762,40.3728
ENSG00000249383,101927274,LINC02071,0.186591,0.250083,0.739307,0.625847,1.52384,2.35573,1.91731,1.32179
ENSG00000267452,440446,LINC02072,0.574618,0.732996,0.579472,0.237337,1.41937,2.66645,2.6912,2.25944
ENSG00000154975,56934,CA10,0,0,0,0,0,0,0,0
ENSG00000263317,105371830,LINC01982,0,0,0,0,0,0,0,0
ENSG00000226364,105371831,LINC02089,0,0,0.104199,0.0914395,0.238159,0.838986,0,0
ENSG00000141200,84643,KIF2B,0,0,0,0,0,0,0,0
ENSG00000141198,10040,TOM1L1,0.0824116,0,0.39669,0.0549765,0,1.074064,0.4439164,0
ENSG00000166260,1353,COX11,27.161153,22.109362,25.863491,17.514552,46.35597,39.2144,59.098433,47.293139
ENSG00000166263,252983,STXBP4,0.994633,1.922189,1.451762,1.027707,4.39771,15.374791,12.964825,4.802834
ENSG00000108924,3131,HLF,0,0,0,0,0,0,0.0743643,0.0198422
ENSG00000108960,23531,MMD,1.291972,2.79634,1.5437576,0.802383,10.986235,28.7297,27.2383,9.59456
ENSG00000166292,55273,TMEM100,0,0,0,0,0,0,0,0
ENSG00000141179,58488,PCTP,4.4334478,2.5052491,5.853679,8.165138901,9.605607,3.982102,7.454352,7.620865
ENSG00000153930,162282,ANKFN1,0,0,0,0,0,0.124483,0.127853,0
ENSG00000183691,9241,NOG,0.0745631,0.060164,0.0286721,0.0335598,0.130685,0.230762,0.29648,0.0634482
ENSG00000214226,339210,C17orf67,0.983488,0.22438,0.0802013,0,0.449422,3.014836,1.545875,1.384302
ENSG00000153933,8526,DGKE,5.444593,5.93677,5.741273,5.831825,6.0767771,4.163959,8.395683,5.543362
ENSG00000121060,7706,TRIM25,13.518647,13.950222,29.827446,21.183997,59.625368,63.713896,65.25647,44.847281
ENSG00000284542,100500827,MIR3614,0,0,0,0,0,0,0,0
ENSG00000121058,8161,COIL,5.60118,2.06831,3.98274,4.98305,24.256,20.6277,13.6156,13.5547
ENSG00000121064,59342,SCPEP1,51.888428,43.429575,39.669784,50.9112603,288.908597,158.09334,292.90324,197.01899
ENSG00000261192,376412,RNF126P1,0,0,0,0,0.15753,0.175572,0.140664,0
ENSG00000121057,8165,AKAP1,5.29786425,5.684695,4.490265865,4.7048699,8.251647005,13.896578,13.8352699,6.326035
ENSG00000153944,124540,MSI2,12.862216,10.4879311,17.866752,14.97873,17.189516,33.271058,25.116513,23.560966
ENSG00000266100,101927557,LOC101927557,0,0,0.842326,0.330236,0,1.69646,0,1.88744
ENSG00000263499,101927539,LOC101927539,0,0.21118,0.482988,0,0,1.21486,0,0
ENSG00000166329,101927581,CCDC182,0,0,0,0,0,0,0,0
ENSG00000181610,51649,MRPS23,6.5502,5.382567,4.94974,4.92748,11.50877,6.195745,10.73619,20.25121
ENSG00000180891,404093,CUEDC1,0,0,0,0,1.559974,0,0.6136347,0
ENSG00000136451,7716,VEZF1,6.804698,9.244738,10.550724,13.14394,70.23359,58.07897,79.51796,65.16107
ENSG00000136450,6426,SRSF1,77.234797,64.05934872,90.771173,64.968806,148.22575,180.99525,153.50742,129.03752
ENSG00000266290,101927666,LOC101927666,0.0367606,0.0957122,0.129582,0.0912785,0.290367,0.238509,0.466336,0.371127
ENSG00000264364,140735,DYNLL2,0.342098,0.0381232,0.472535,0.0765184,0.248319,0.658129,1.51892,0.754185
ENSG00000141194,26689,OR4D1,0,0,0,0,0,0,0,0
ENSG00000255713,124538,OR4D2,0,0,0,0,0,0,0,0
ENSG00000121053,8288,EPX,0.0334621,0.0606005,0,0.0450615,0.0438693,0.0774851,0.0796291,0.0851291
ENSG00000011143,54903,MKS1,9.7223915,3.7930684,8.92101494,7.59782,3.1357361,14.033645,9.805192,9.695541
ENSG00000167419,4025,LPO,0.1401577,0.4045024,0.517945,0.4131718,1.745276,2.2205745,5.1061219,2.140065001
ENSG00000005381,4353,MPO,4.057893,0.30197,0,0.6497138,18.564452,0.5651558,0,0.848107
ENSG00000005379,9256,TSPOAP1,1.6558034,0.541037,1.0575222,0.6705136,0.9373,3.086722,0.615224204,3.596581
ENSG00000265148,100506779,TSPOAP1-AS1,0.71770465,0.28988,1.61582203,0.816634,37.112917,32.888648,39.081163,22.441291
ENSG00000284353,406934,MIR142,0,0,0,0,0,0.810731,0,0
ENSG00000264399,100616220,MIR4736,0,0,0,0,0,0,0,0
ENSG00000213246,6827,SUPT4H1,19.619671,12.34975,16.821213,15.706088,55.05057,36.80779,45.653012,49.63411
ENSG00000108375,54894,RNF43,0.291291,0.0225227,0.2702563,0.0528876,2.55616,5.123573,2.789726,2.286662
ENSG00000176160,124535,HSF5,0.118344,0.531596,0.506814,0.0289189,5.12406,5.94369,4.5763,3.35807
ENSG00000108389,9110,MTMR4,7.728440325,6.193057,13.252835,10.30123,32.181859,42.40586,49.49500136,34.086035
ENSG00000264672,101927688,SEPTIN4-AS1,0,0.233738,1.053474,0,2.957019,0,3.11011,0
ENSG00000108387,5414,SEPTIN4,0.1244088,0.0716565,0.5734196,0.1972349,1.896741282,4.200843,2.34252,5.172863
ENSG00000121101,56155,TEX14,0.617222,0.643871,0.539676,0.383068,2.131597,1.71142,3.68846202,4.494787018
ENSG00000108384,5889,RAD51C,23.97182379,21.052573,16.417884,11.261791,16.156272,23.507328,28.246322,13.199504
ENSG00000175175,22843,PPM1E,0.0131967,0,0.0153717,0,0,0,0.485601,0.0673865
ENSG00000108395,4591,TRIM37,2.62560618,3.221626,8.655716,3.98870389,8.671205,31.696434,10.533391,14.45445
ENSG00000182628,348235,SKA2,12.682551,8.99146,8.822356,6.46518427,19.553687,12.022048,17.39754,19.147887
ENSG00000211514,768216,MIR454,0,0,0,0,0,0,0,0
ENSG00000207996,407027,MIR301A,0,0,0,0,0,0,0,0
ENSG00000068489,55771,PRR11,7.397260504,5.27241573,7.00142173,4.562360091,4.29422013,5.05258604,3.516274023,3.124493071
ENSG00000167447,55181,SMG8,6.234993,4.533039,8.13008,4.440638,5.452052,4.940248,10.60644,6.589322
ENSG00000153982,284161,GDPD1,0.575693,0.138938,0.3763781,0.884262,4.174517,7.44567,4.72924,7.84557
ENSG00000175155,388403,YPEL2,3.9418661,2.451591545,1.900662,2.501761,18.45009,34.95584,31.19685,34.30141
ENSG00000263857,100616204,MIR4729,2.448,0,2.72301,0,0,0,5.74673,0
ENSG00000108406,79665,DHX40,6.2338472,5.2494624,10.031592,8.629168,21.83138,37.454846,39.16477,27.829515
ENSG00000141367,1213,CLTC,44.6483762,33.6605159,70.7481787,48.65844,60.09465,80.273112,76.902467,45.289887
ENSG00000141378,51651,PTRH2,4.2560014,3.6891713,4.752394,3.449906,9.274308,8.237759,7.26769,12.52589
ENSG00000062716,81671,VMP1,53.629991,41.626665,44.961715,46.233954,119.343224,75.00893,66.03126,102.751418
ENSG00000284190,406991,MIR21,0,0,0,0,0,0,0,0
ENSG00000108423,51174,TUBD1,5.326262,4.371521,3.92482,5.125740001,32.110909,19.58384401,22.394038,19.348503
ENSG00000108443,6198,RPS6KB1,14.673529,11.236471,26.041471,17.50161481,54.249067,75.8047699,48.576098,41.12687437
ENSG00000189050,51136,RNFT1,13.766713,12.114256,7.819162,13.447947,99.12044,83.94567,94.39275,86.9869
ENSG00000267104,653645,TBC1D3P1-DHX40P1,0.0406999,0,0,0,0,0.0969078,0,0
ENSG00000267302,101927755,RNFT1-DT,0.156152,0.258719,0.711565,0.329728,1.86135,4.97121,2.134297,1.70923
ENSG00000264049,100616210,MIR4737,0,0,11.1704,2.63722,128.275,114.699,138.781,91.5885
ENSG00000068097,63897,HEATR6,4.893183,2.042194,9.174919009,2.919612,34.72173,48.11869,43.024229,26.428322
ENSG00000267416,105371849,LOC105371849,0.30372,0.70821,1.40953,0.969065,7.15819,7.16824,9.50439,8.29047
ENSG00000261040,645638,WFDC21P,0,0.14597,0,0,6.362,4.882888,22.50731,12.852226
ENSG00000280852,653653,LOC653653,0,0,0,0,0.150111,0.127549,0,0.131534
ENSG00000167434,762,CA4,0,0,0,0,0,0,0,0.940586
ENSG00000170832,84669,USP32,2.483426,2.4755252,3.7359463,2.330984,16.298688,21.42296,20.476952,23.870011
ENSG00000252577,677681,SCARNA20,1.08109,0,0,0,2.99481,0,0,5.83023
ENSG00000271626,115482704,H3P42,0,1.82787,0,0,0,0,1.18247,3.2503
ENSG00000141371,124773,C17orf64,0,0,0,0,0,1.75584,0,0
ENSG00000062725,10513,APPBP2,15.547695,11.662251,22.33167,6.430565,15.334736,38.13998,46.27067,26.302399
ENSG00000267772,388406,LINC01999,0,0,0,0,0,0,0,0
ENSG00000170836,8493,PPM1D,5.846395,4.377233,4.26361,7.100665,15.33972,19.34925,18.62745,17.06933
ENSG00000141376,54828,BCAS3,14.11106643,8.995277847,16.861018,25.42514841,36.50897717,56.66749721,50.310424,44.055366
ENSG00000267131,101927855,LOC101927855,0,0,0,0,0,0.386996,0,0
ENSG00000267280,103689912,TBX2-AS1,0,0,0,0,0,0,0,0
ENSG00000121068,6909,TBX2,0,0,0,0,0,0,0,0
ENSG00000187013,388407,C17orf82,0,0,0,0,0,0,0,0
ENSG00000121075,9496,TBX4,0.0185432,0.162339,0.0538001,0.025297,0.110043,0.582302,0.467448,0.318277
ENSG00000253506,342538,NACA2,0.0769645,0,0,0,0,0,0,0
ENSG00000136492,83990,BRIP1,1.2543093,0.409971,2.438833,2.0964503,2.2385151,7.819545,7.333098,3.256957
ENSG00000108506,57508,INTS2,1.744533121,1.561647055,3.122407815,2.586334123,4.82515215,5.630426,7.664410536,4.798118997
ENSG00000108510,9969,MED13,9.7832885,8.341784,10.3232834,16.65099,41.8070421,42.581798,40.5265149,46.384839
ENSG00000188755,440452,TBC1D3P2,0,0,0,0,0,0,0,0
ENSG00000172421,146779,EFCAB3,1.088,0.635193,2.33225,2.18992,3.1417,12.4561,9.37156,9.01775
ENSG00000087995,339175,METTL2A,8.16528,8.2507098,7.310024,5.57133,9.863292,10.04953,12.93162,9.938446
ENSG00000146872,11011,TLK2,4.991259,3.617329,6.281296597,6.14465,12.306906,36.610951,17.306648,15.384885
ENSG00000011028,9902,MRC2,0.402009,0.084275037,0.264580269,0.167107,1.817444,0.641389,0.39384,0.142017076
ENSG00000265702,105371855,LOC105371855,0.576454,0.6584555,1.08498,0.183387,2.38322,0.844482,3.504054,1.07898
ENSG00000173838,162333,MARCHF10,0.705465981,0.8474302,0.668712,0,0,0.101912021,0,0
ENSG00000265000,101927877,MARCHF10-DT,0.109076,0.031961,0.12142,0.183891,0.278263,0.517517,0.480843,0.342071
ENSG00000207552,693218,MIR633,0,0,0,0,0,0,0,0
ENSG00000170921,26115,TANC2,0.129372,0.9908086,0.5514891,0.2785505,0.892403,2.2133714,3.759966,4.7007497
ENSG00000008283,1534,CYB561,2.0993729,1.875737004,3.6834644,3.538562384,2.148163,1.578147,2.524925977,4.176818022
ENSG00000159640,1636,ACE,0.0853286,0.0561952,0.76321026,0.6645163,1.316912,1.12567,0.88328,1.14696
ENSG00000173826,81033,KCNH6,0.0267278,0,0.0753627,0.1386019,0.0633915,0.203456,0.301912,0.41617
ENSG00000136485,10238,DCAF7,27.361846,21.121574,29.95111,32.474996,57.320231,61.157014,53.8126,58.27772
ENSG00000136463,51204,TACO1,10.1634,10.70493,7.629053,3.683873,6.711194,3.729593,16.00565,13.41937
ENSG00000198909,4215,MAP3K3,2.735645,4.367187,2.659362,4.543416,34.259975,21.6057,28.18073,20.526859
ENSG00000266173,92335,STRADA,18.50647635,11.58929305,19.03913,12.294953,60.68749102,73.40699973,63.41173681,56.6351025
ENSG00000136490,80774,LIMD2,129.389056,113.181852,73.892221,72.853661,484.668429,238.605464,442.701795,574.04048
ENSG00000108588,57003,CCDC47,39.680046,38.60518,50.83227,37.4204,41.37424,53.135573,54.95347,44.83089
ENSG00000198231,11325,DDX42,11.375539,11.054377,14.89387243,14.50696264,57.30803892,97.07857,54.925756,42.326307
ENSG00000108592,117246,FTSJ3,16.870964,13.949636,11.646385,14.691748,39.577512,31.50075,30.839436,24.312944
ENSG00000087191,5705,PSMC5,78.321265,70.8882159,50.194734,57.7520969,119.791587,87.12734,111.814496,125.168076
ENSG00000108604,6603,SMARCD2,7.579678,8.973924,3.3079483,6.738017,17.691964,15.7586348,15.61177,20.69677
ENSG00000240280,146771,TCAM1P,0,0,0.0339103,0.0594602,0.0944474,0.43209,0.547498,0.120243
ENSG00000213218,1443,CSH2,0,0,0,0,0,0,0,0.405442
ENSG00000136487,2689,GH2,0,0,0,0,0.238603,0,0.215982,0.119582
ENSG00000136488,1442,CSH1,0,0,0,0,0,0.0706473,0.290177,0.155508
ENSG00000204414,1444,CSHL1,0,0,0,0,0,0,0.19112,0
ENSG00000259384,2688,GH1,0,1.21308,0,0.277378,4.604758,4.26752,7.82123,3.8844335
ENSG00000007312,974,CD79B,54.62712,63.15622,50.857646,47.586759,1277.62427,798.07869,1270.28009,1641.07491
ENSG00000007314,6329,SCN4A,0.0825132,0.0794266,0,0.073804,0.531714,2.416523,0.835572,0.933206
ENSG00000264954,400612,PRR29-AS1,0.108465,0.1508984,0.1437141,0.0273413,0.462215,0.5844805,0.720587,0.417178
ENSG00000224383,92340,PRR29,0.71934,0.810626,2.165482,0.909882,6.111332694,3.96443,6.816420554,5.24553
ENSG00000108622,3384,ICAM2,38.44464103,58.348288,46.130091,58.678584,148.541413,51.21337038,87.882039,139.23728
ENSG00000178607,2081,ERN1,30.44406,32.64389,43.429336,32.25688,8.8402,12.10624,6.244138,6.210422
ENSG00000266402,105376843,SNHG25,3.340291,0,1.58652,7.896029,15.0649,15.23249,3.40088,14.9156
ENSG00000199753,692227,SNORD104,0,0,2.88836,3.28118,19.5859,29.5538,30.1001,18.9991
ENSG00000277887,677842,SNORA50C,1.15295,0,0,0,0,0,0,0
ENSG00000136478,55852,TEX2,2.4781774,2.720998351,5.759815,3.125085,5.25919392,10.216578,5.77833,2.342687
ENSG00000261371,5175,PECAM1,22.17467,14.520441,30.391932,27.002935,183.80369,198.88776,103.51652,121.991278
ENSG00000271605,284021,MILR1,1.3762904,1.782795,3.172985,1.972366,29.0636734,18.542222,15.825497,35.432326
ENSG00000256525,11232,POLG2,16.07884,12.169886,16.680667,21.482878,93.14649,67.118007,96.83307,56.82052
ENSG00000108654,1655,DDX5,595.2573424,548.5835331,572.034041,510.772623,3498.747752,3472.309475,2671.229106,1960.522471
ENSG00000284564,100616387,MIR3064,0,0,0,0,0,0,0,0
ENSG00000284368,100616408,MIR5047,0,0,0,0,0,0,0,0
ENSG00000258890,90799,CEP95,12.261914,24.705898,27.00392,33.355949,70.189257,126.716276,128.72656,72.257626
ENSG00000108854,64750,SMURF2,4.755729003,0.972859,5.391592,4.11827301,18.55295,36.84177009,30.050062,29.264003
ENSG00000215769,109286553,ARHGAP27P1-BPTFP1-KPNA2P3,0.300122,0.575812,0.280573,0.0888567,1.86123,3.044418,3.53828,2.09974
ENSG00000265298,101929240,LOC101929240,0.681369,1.14357,0.79258,1.18457,4.16004,9.98798,7.18666,7.77514
ENSG00000278581,102464831,MIR6080,0,0,0,0,0,0,0,0
ENSG00000284172,100422961,MIR4315-2,0,0,0,0,0,0,0,0
ENSG00000176809,374819,LRRC37A3,1.8242997,2.216102661,4.411277,4.2554196,8.938691415,25.06533795,14.9710649,17.87121297
ENSG00000214174,201283,AMZ2P1,3.85441,2.2012113,3.039921,4.322107,4.551323,7.2624107,6.8191,9.49848
ENSG00000120063,10672,GNA13,8.79656,8.57654,11.0181,8.8614,60.1115,55.313183,48.0654,31.5685
ENSG00000108370,8787,RGS9,0.4453374,0.3452314,0.702172,0.2937532,1.9969,2.631899316,1.448736,1.1762
ENSG00000263520,105827617,LINC02563,0,0,0,0,0,0,0,0
ENSG00000168646,8313,AXIN2,0.141097,0.378731,0.261727,0.615283,0.0284038,28.042385,0.514946,11.301354
ENSG00000154240,201134,CEP112,1.845706,0.937679,2.746252,1.824890945,7.357211,14.439373,13.906864,6.382353146
ENSG00000091583,350,APOH,0,0,0.0988265,0,0.261014,0.362891,0.216318,0
ENSG00000154229,5578,PRKCA,0.3443488,0.2017642,0.2136193,0.5480848,1.448068,2.083562,1.031041,1.137602
ENSG00000207943,693219,MIR634,0,0,0,0,0,0,0,0
ENSG00000075429,27091,CACNG5,0,0,0,0,0,0,0,0
ENSG00000075461,27092,CACNG4,0,0,0,0,0,0,0,0.2679
ENSG00000108878,786,CACNG1,0,0,0,0,0,0.554001,0,0
ENSG00000198265,9931,HELZ,14.44083,17.03565,19.143158,17.755522,72.211301,97.99855,91.00745,57.89843
ENSG00000197170,5718,PSMD12,40.65304,26.808725,33.18098,37.014311,51.92691,32.23762,30.43723,35.488697
ENSG00000154217,26207,PITPNC1,7.438979,10.551175,5.333525,1.718909,2.172175,9.473909,7.580383,6.191492
ENSG00000263690,693131,MIR548D2,1.33333,1.85593,1.88824,3.83024,11.8422,21.381,19.0493,24.2772
ENSG00000207688,100500895,MIR548AA2,1.33333,1.85593,1.88824,3.83024,11.8422,21.381,19.0493,24.2772
ENSG00000130935,25926,NOL11,18.546271,9.274213,14.361022,13.080256,24.455784,45.53422,39.74909,39.04856
ENSG00000200394,100124536,SNORA38B,0,0,0,0,0,0,0,0
ENSG00000171634,2186,BPTF,13.865614,8.403887511,16.3033981,17.2382504,55.63861,87.799355,74.69624102,68.841784
ENSG00000186665,284018,C17orf58,3.261718,4.94733,3.423905,2.551644802,1.44827,0,0.945429,2.1026479
ENSG00000182481,3838,KPNA2,59.345264,45.577192,51.937493,33.189884,33.716967,21.99223,15.412566,26.52914
ENSG00000196704,51321,AMZ2,51.843649,38.808874,46.022205,24.03728001,35.016406,53.39748,76.907491,76.54951
ENSG00000141337,22901,ARSG,12.192845,8.940802,14.876937,10.178886,12.953355,5.159826,15.211594,7.67801
ENSG00000108932,9120,SLC16A6,2.804743,1.85194076,3.173529,1.5845715,2.646577,1.557732,3.375588,4.493731
ENSG00000070540,55062,WIPI1,38.64163,50.6678,72.289,48.951,25.200372,7.950688105,23.253988,12.06135
ENSG00000207561,693220,MIR635,3.08408,3.66851,8.6477,2.04674,0,0,0,0
ENSG00000108946,5573,PRKAR1A,69.5814572,69.758043,96.5812226,83.948476,177.6430692,248.1242082,187.8945801,135.46103
ENSG00000108950,54757,FAM20A,0.0484467,0.1596871,0.494162,0.186771,0.213502,3.842433,1.218213,0.2562104
ENSG00000267659,101928104,LINC01482,0.575862,0.416392,0.332411,0.809424,1.576191,0.911223,2.278395,1.749961
ENSG00000141338,10351,ABCA8,0.1384752,0,0,0,0,0.730833,0.352293,1.18743
ENSG00000231749,104355297,ABCA9-AS1,0.116001,0.464232,0,0,0.314053,0,2.875006,0
ENSG00000154258,10350,ABCA9,0.3384523,0.5412997,1.5309455,2.6555543,3.357312,5.904754,15.605279,5.530938
ENSG00000154262,23460,ABCA6,0.0367818,0.0951294,0.6214825,0.0706919,3.5832182,1.551855,0.9311257,0.8758456
ENSG00000265331,100847008,MIR4524B,0,0,0,0,0,0,0,0
ENSG00000283385,100616316,MIR4524A,0,0,0,0,0,0,0,0
ENSG00000154263,10349,ABCA10,0.59874242,1.424292,0.73000956,0.1555059,0,0.11096,0.7142374,0.48756504
ENSG00000278873,100133319,PRO1804,0,0.302271,0.104769,0.21458,0,1.2648,0.812088,0.579435
ENSG00000154265,23461,ABCA5,6.796331,4.4860415,10.087439,8.2283952,15.1523606,13.821753,24.570864,20.08342482
ENSG00000108984,5608,MAP2K6,8.053174,8.306704001,15.438881,13.334628,12.491914,3.493446,22.4476214,12.956498
ENSG00000227517,101928122,LINC01483,0.063251,0.0706628,0.0861083,0.29965,0.353034,0.261791,1.20786,0.716073
ENSG00000237560,102723487,LINC01497,0,0,0,0,0,0,0,0.241574
ENSG00000267603,101928141,LINC01028,0.168384,0,0,0,0,0,0,0
ENSG00000153822,3773,KCNJ16,0.0299396,0,0.142424,0.198849,1.727404,0.613159,0.770805,0.450993
ENSG00000267365,400617,KCNJ2-AS1,0.224714,0,0,0,3.39016,0.216939,0.0445832,0
ENSG00000123700,3759,KCNJ2,0.0485191,0.0489873,0.0187553,0.0109973,1.56206,0.0561727,0.6087447,0.824168
ENSG00000260785,101928165,CASC17,0,0,0,0,0,0,0,0
ENSG00000256124,102606463,LINC01152,0.0384158,0,0.0512068,0.03456,0.206777,0.279871,0.127919,0.286122
ENSG00000234899,400618,SOX9-AS1,0.4177444,0.4843298,1.017451,0.2687845,0.619237,2.029353,1.270876,1.864068
ENSG00000226101,101928205,LINC02097,0,0,0,0,0,0,0,0
ENSG00000125398,6662,SOX9,0,0,0,0,0,0.0259344,0,0
ENSG00000227036,400619,LINC00511,0.150853,0.7864381,0.5806478,0.2422392,2.3602995,3.226682,3.523809,3.346641
ENSG00000264026,146795,LINC02003,0,0,0,0.0695825,0,0,0.307139,0.0657818
ENSG00000133195,201266,SLC39A11,15.171961,11.856548,12.9457003,14.287471,24.970143,24.457554,33.519794,28.060687
ENSG00000180616,6752,SSTR2,0.207924,0.167719,0.178056,0.335788,0.695463,1.23294,1.38605,0.877839
ENSG00000166685,9382,COG1,13.843303,12.226109,12.19053,15.567304,54.89299,36.729523,29.38349,26.85112
ENSG00000133193,84923,FAM104A,14.964053,11.932777,21.734144,17.66559,52.201612,48.34505,39.9795,32.9141
ENSG00000141219,55028,C17orf80,7.520484,5.293022802,5.443346861,7.0890425,9.569455,16.919479,10.467526,12.03203
ENSG00000187959,642843,CPSF4L,0,0,0,0.106562,0,0,0,0
ENSG00000179604,23580,CDC42EP4,0.556212,0.0188992,0.679388,0.337265,0,0.543716,0.74660703,0.898468
ENSG00000069188,54549,SDK2,0.564351,0.5821813,0.758863,0.0160109,4.5294528,17.5865694,10.520335,15.8278009
ENSG00000264985,101928251,LOC101928251,0.13507,0.0382596,0.0624591,0.0281703,0.400932,0.732242,0.475349,0.391621
ENSG00000234721,400620,LINC02092,0,0,0,0,0,0,0,0
ENSG00000172809,6169,RPL38,22.813559,41.352258,70.081362,51.576003,56.586797,358.06814,118.469525,143.863824
ENSG00000246731,85001,MGC16275,0.490893,0.0227403,0.501622,0,0.372885,0.613781,0,0.6834402
ENSG00000141540,94015,TTYH2,1.276013,0.236061,1.185599,1.1608928,7.56864,4.0192784,1.237871,6.6390192
ENSG00000171595,64446,DNAI2,0.0703362,0,0,0,0,0,0,0
ENSG00000196169,124602,KIF19,0.210103601,0.2496561,0.923321,1.911393,0.246876,0.2681586,0.764407,0.350734
ENSG00000204347,388419,BTBD17,0,0,0,0,0,0,0,0
ENSG00000257008,350383,GPR142,0,0,0,0,0,0,0.325737,0
ENSG00000170412,55890,GPRC5C,1.002161,0.3000547,0.2718296,0,3.267492,0.614205,0.267035,0
ENSG00000167851,11314,CD300A,22.79501,10.74486,14.365579,25.867705,47.47358,7.1137,9.89255,19.88062
ENSG00000178789,124599,CD300LB,0.201343,0,0.4169183,0.868612,5.957382,3.439433,1.00698,5.59128
ENSG00000167850,10871,CD300C,1.21775,0.85725,0.411145,1.79446,14.8782,1.4139,1.91018,10.9081
ENSG00000204345,100131439,CD300LD,0.284664,0,0.39727,0.103794,1.84384,1.69227,1.25917,1.17473
ENSG00000182352,146723,C17orf77,0.117828,0.188818,0.470385,0.423747,1.139945,2.63448,1.99522,1.70834
ENSG00000186407,342510,CD300E,3.63321,1.84902,1.27336,5.3939,64.56704,23.5761,13.6994,21.1023
ENSG00000172794,326624,RAB37,20.2720958,21.57073297,20.237242,32.17471111,84.798848,64.227853,60.923905,60.855274
ENSG00000186074,146722,CD300LF,2.194365,0.912304,0.62135776,1.090530045,33.08033,4.973420003,4.96259,15.365396
ENSG00000284186,100500847,MIR3615,0,0.763237,3.83656,4.65563,0,8.60106,5.39638,2.8529
ENSG00000109062,9368,SLC9A3R1,224.102971,140.774781,131.759626,145.76777,83.02253,51.752887,59.81106,70.124409
ENSG00000109065,26151,NAT9,28.0245782,18.230988,27.8260524,31.991303,69.57652384,51.173771,76.823997,65.586827
ENSG00000109066,54868,TMEM104,8.4323469,6.102154,8.299247,8.268567,5.35414,1.967052004,3.1588216,5.89288
ENSG00000161509,2905,GRIN2C,0.0198766,0.0959911,0.1753921,0.0685573,0.381582,0.499228,0.399533,0.6286655
