ENSEMBL,ENTREZID,SYMBOL,DZQV_CD8_naive,X925L_CD8_naive,X9JD4_CD8_naive,G4YW_CD8_naive,DZQV_B_naive,X925L_B_naive,X9JD4_B_naive,G4YW_B_naive
ENSG00000164488,168002,DACT2,0,0,0,0,0,0,0,0
ENSG00000112562,64094,SMOC2,0,0,0,0,0,0,0.678195,0
ENSG00000229720,101929460,LOC101929460,0,0.245057,0.299497,0.132985,0,0,0.277777,0.299276
ENSG00000234519,102724357,LOC102724357,0,0,0,0,0,0,0,0
ENSG00000223485,101929484,LINC01615,0,0,0,0,0,0,0,0
ENSG00000261039,101929504,LINC02544,0.46698,0.543545,0,0,0,0,0.305681,0.999611
ENSG00000186340,7058,THBS2,0,0.062174,0.112955,0.0561833,0.156003,0,0.194843,0.816405
ENSG00000184465,253769,WDR27,32.804363,66.024556,50.5407367,57.527658,39.266193,46.474756,32.386899,38.01774
ENSG00000185127,387263,C6orf120,7.99629,14.0102,7.94638,15.5348,3.79395,13.2151,13.3088,8.82919
ENSG00000130024,55274,PHF10,39.23825,30.84608209,21.893136,27.136317,17.67861417,32.21837,24.81452971,19.006248
ENSG00000184786,6991,TCTE3,13.4626,3.74915,2.906166,5.25624,1.4696,3.42568,3.77085,2.96744
ENSG00000130023,55780,ERMARD,26.36141,144.436664,48.123439,67.84721,43.457162,64.044317,44.1216515,41.87447987
ENSG00000229214,401288,LINC00242,0,0,0,0,0,0,0,0
ENSG00000231690,80069,LINC00574,0.738643,1.34693,1.14149,0.642914,0.184693,0.724417,0.453576,0.289099
ENSG00000232197,102724511,LOC102724511,0,0,0,0,0,0,0,0
ENSG00000230960,154449,LOC154449,0,0,0,0,0,0,0,0
ENSG00000271820,285804,LOC285804,0.259342,0.100511,0,0.363783,0,0.0556556,0.388073,0
ENSG00000198719,28514,DLL1,2.02595,3.06224,2.99129,4.49217,1.32974,0.130494,0.0670626,0.3290667
ENSG00000112584,84498,FAM120B,69.69347,53.38669,69.485223,76.633818,47.493695,61.00769,55.66085,55.799008
ENSG00000266245,100616430,MIR4644,0,0,14.3815,4.3648,0,0,9.07326,9.74545
ENSG00000008018,5689,PSMB1,152.8989,114.394,147.2937,125.1945,124.1621,106.2059,96.4425,163.9443
ENSG00000112592,6908,TBP,38.06116,35.57241,23.7992,22.05621803,32.12375,18.64394,20.86641,18.67643887
ENSG00000071994,5134,PDCD2,50.12125,50.226644,68.265476,79.594799,17.88539,39.882241,54.940794,54.07480291
ENSG00000240859,100507642,LOC100507642,1.817252,3.95985,4.370877,1.140953,0.101655,0.566512,0.106906,0.972245
ENSG00000239715,105375115,LOC105375115,0,0,0,0,0,0,0,0
ENSG00000177706,56975,FAM20C,0,0,0,0,0,0,0,0
ENSG00000248767,100288524,WI2-2373I1.2,0,0,0,0,0,0,0,0
ENSG00000249574,442497,LOC442497,0.855358,0,0,0,0,0,0.360074,0.330252
ENSG00000197461,5154,PDGFA,1.08097,1.00197,0.807215,0.865301,1.04796,0.976801,1.14253,0.610677
ENSG00000223855,441307,HRAT92,0.136569,0.370506,0.128067,0.0865301,0.331997,0.263915,0.361708,0.359253
ENSG00000188191,5575,PRKAR1B,39.5432126,47.90061,48.048529,29.61389229,6.649225,7.130796,4.051282,1.9330496
ENSG00000229380,101927000,LOC101927000,0,0,2.06945,0,0,0,0,0
ENSG00000164818,54919,DNAAF5,6.725736,5.982333,7.629461,2.182312,1.118367,2.6235873,4.189551,4.39344
ENSG00000164828,23353,SUN1,95.493211,98.98669807,97.13794562,71.494348,84.198682,68.772771,68.34878622,56.5790548
ENSG00000239857,51608,GET4,10.292914,33.270578,25.342852,26.945092,7.871549,26.676622,20.070653,23.47968
ENSG00000105963,11033,ADAP1,5.5007735,8.32553,2.77741,7.102693,0.0632924,5.67767,7.996134,5.499571
ENSG00000240230,90639,COX19,38.19505,62.0619,31.22177,35.22876,26.781604,26.942624,23.21729,17.90019
ENSG00000073067,54905,CYP2W1,0.376123,0,0,0.0582625,0.577411,0,0.175546,0.205403
ENSG00000146540,84310,C7orf50,10.384268,16.061788,26.047571,18.562764,50.991009,21.436907,37.838058,41.62927
ENSG00000199023,442907,MIR339,0,0,0,0,21.8209,11.7128,3.9319,4.19608
ENSG00000164849,115330,GPR146,0.685231,2.133148,2.375909,7.960687,13.814072,26.9574,12.41812,3.09523
ENSG00000164850,2852,GPER1,0.169797,1.451685,0.715066537,0.4970172,1.436453,0.803055,0.4179695,0.723233
ENSG00000178381,90637,ZFAND2A,63.0356,27.85648,31.89307,32.823764,54.54507,76.54462,34.63098,33.24363
ENSG00000229043,101927021,LOC101927021,2.3276595,2.24434,0.909782,0.822161,0.0926226,0.59678,0.419595,3.38762
ENSG00000164853,340260,UNCX,0,0,0,0,0,0,0,0
ENSG00000164877,79778,MICALL2,1.370252,0.392098,0.33499408,0.7893775,0.0752265,1.272156,0.0682883,0.5798927
ENSG00000164880,26173,INTS1,10.585678,34.67799,16.098337,17.989238,18.885504,39.15853002,16.5983132,19.3876
ENSG00000198517,7975,MAFK,3.3846,2.11049,0.405916,0.867989,1.25121,0.670658,1.49592,1.77005
ENSG00000164855,202915,TMEM184A,0.301186,0.0932073,0.259782,3.040775,2.092826,3.042195,0.702108,1.736114
ENSG00000157778,84262,PSMG3,29.07605,35.14228,29.95479,30.47531,36.41859,21.4404,32.41192,39.35179
ENSG00000230487,114796,PSMG3-AS1,6.58779,5.40113,11.82143,9.539598,9.020523,7.0111243,2.589802,6.142532
ENSG00000225968,392617,ELFN1,0.374276,0.38566,0.377829,0.161901,0.249506,0.374801,0.412079,0.331785
ENSG00000236081,101927125,ELFN1-AS1,0,0,0,0,0,0,0,0.258008
ENSG00000002822,8379,MAD1L1,96.201586,35.940539,100.410459,76.678596,47.45213019,35.5137293,70.025687,53.370325
ENSG00000265089,100616160,MIR4655,0,10.0261,11.6224,5.23267,0,5.44082,27.6181,23.1754
ENSG00000122687,29960,MRM2,27.24695,21.8291057,30.96769058,29.8500543,25.961271,22.17501176,27.29139,32.296
ENSG00000106268,4521,NUDT1,26.29931,43.012447,18.34861,29.123476,14.87032,32.5422,32.696707,30.6235
ENSG00000106266,29886,SNX8,12.732213,2.830497,5.328923,7.279085,69.64685831,46.385298,90.827531,80.26640514
ENSG00000284047,102465503,MIR6836,0,0,0,0,0,0,0,0
ENSG00000106263,8662,EIF3B,97.56313,121.137126,57.93725,52.33255897,55.812376,39.65627,32.682597,30.469183
ENSG00000136213,55501,CHST12,3.761884163,14.97797,21.12160669,18.82811,31.64868,9.335471287,23.0922305,15.09212
ENSG00000275572,402635,GRIFIN,0,0,0,0,0,0,0,0
ENSG00000106003,3955,LFNG,3.80199,2.613438,5.267189,4.53264,5.500402547,3.274926,4.706576252,6.973609016
ENSG00000264357,100616116,MIR4648,0,21.0047,6.08873,5.54071,12.5582,0,0,0
ENSG00000106009,221927,BRAT1,10.405954,33.139535,44.634884,35.98967,24.874591,24.458352,23.929919,28.21145
ENSG00000106012,23288,IQCE,2.969499255,4.461226868,5.033740897,2.125706009,2.118438,2.812092,0.342388297,0.323051016
ENSG00000136295,80727,TTYH3,5.273588,2.537337044,3.57272,0.7601889,3.616356,3.528371,2.593097,4.975383
ENSG00000174945,155185,AMZ1,0.15541,0.610866,0.706110905,0.4115765,0.406852,3.463154,2.48744,5.6295352
ENSG00000146535,2768,GNA12,5.08221,9.694618,3.03026,1.7248629,5.818432,11.661228,12.210546,7.185782
ENSG00000198286,84433,CARD11,31.501208,55.95881,28.70067,29.257367,32.36492,62.95957,27.637205,42.706478
ENSG00000146555,221935,SDK1,1.501449,0,0,0,0.617307,1.35507,0.3607262,1.1833254
ENSG00000164916,221937,FOXK1,11.912693,17.963415,11.46739,14.83,6.701576,6.830932,9.41251,6.752189
ENSG00000242802,9907,AP5Z1,26.663985,38.03316665,35.59982,37.201157,34.90777,30.94711,33.311328,31.55115
ENSG00000264474,100616465,MIR4656,0,0,0,0,0,0,0,0
ENSG00000157927,55698,RADIL,0.0275482,0.194778,0.563384,0.122791,0.162025,0.2331,0.127962,0.117903
ENSG00000218823,56903,PAPOLB,0,0,0,0,0,0,0,0
ENSG00000136297,221938,MMD2,0,0,0,0,0,0,0,0
ENSG00000196204,441191,RNF216P1,37.933932,54.270167,39.481833,42.597066,23.754301,25.626621,25.741476,24.635579
ENSG00000272968,100533952,RBAK-RBAKDN,0,0,0.329886,0,0,0,0,0.438853
ENSG00000146587,57786,RBAK,10.2501,10.13036,5.132296,3.896546,2.82397,5.809414,3.4914729,3.934181
ENSG00000273313,389458,RBAKDN,0,1.19864,0,0.64545,0,0.329702,0,0.663788
ENSG00000159904,645700,ZNF890P,3.845194,17.71313,4.66543,1.656992,0.859258,0.30183,0.44752,0.484109
ENSG00000157954,26100,WIPI2,36.317424,86.05727,38.22989687,34.499663,30.17919,42.741081,58.746835,41.86245457
ENSG00000164638,222962,SLC29A4,0.533114,0.761236,0.864205,0.569462,0.707486,0.672771,0.689105,0.48878
ENSG00000182095,84629,TNRC18,8.7534553,19.401883,4.9043501,4.3900468,6.885229,10.0004584,3.465875,6.953311
ENSG00000234432,100129484,LOC100129484,0,0,0.127104,0.145512,0,0.379613,0.167429,0.0443573
ENSG00000155034,80028,FBXL18,5.55222,14.671152,7.088159,6.105931,5.9136997,7.662947129,3.203726,6.44672
ENSG00000207973,693174,MIR589,0,0,7.72634,3.51193,0,0,11.1483,11.7098
ENSG00000075624,60,ACTB,7576.532582,4281.494302,6896.903941,6890.362125,7319.922429,3691.727729,5090.997363,5570.993751
ENSG00000075618,6624,FSCN1,0.0822195,0.114957,0.0544781,2.012774,0.537019,0.8516678,0.4965587,0.1909646
ENSG00000011275,54476,RNF216,122.45394,124.9201,113.196863,104.917255,47.73933,65.55381,63.11233,43.862575
ENSG00000237738,100874342,RNF216-IT1,18.8933,8.32233,22.1383,13.1737,2.56507,9.00218,6.88584,4.20909
ENSG00000283419,102466203,MIR6874,0,0,0,0,12.8177,0,0,0
ENSG00000122543,654231,OCM,5.24845,4.79863,9.92695,7.40089,1.38949,1.749016,1.46172,1.1305
ENSG00000122674,51622,CCZ1,36.94407,13.784899,23.326027,18.847583,24.47031,15.32577383,24.957632,17.044147
ENSG00000155026,222967,RSPH10B,4.642445,4.14333,1.889951,3.693304,1.5677798,2.1170334,3.611525,2.2253
ENSG00000122512,5395,PMS2,9.97736,9.735443,7.91489758,14.87227,8.136504,11.655953,12.895715,9.060647
ENSG00000106305,7965,AIMP2,10.151107,5.44173,12.81563,12.76235,14.38836,6.203666,7.908244,17.41722
ENSG00000207217,109616999,SNORA80D,0,0,0,0,5.84887,0,7.91977,5.67484
ENSG00000086232,27102,EIF2AK1,30.387716,80.73796003,23.265618,20.0622583,21.99427,61.53878,57.597433,30.799926
ENSG00000157999,100310846,ANKRD61,0.434329,0,0.404842,0.0914984,2.32201,2.88727,1.05143,1.74479
ENSG00000106346,84132,USP42,10.838067,10.783856,14.03649,11.38721,6.7799447,14.054464,12.753564,17.624696
ENSG00000008256,9265,CYTH3,4.127297,1.663163,2.614137,0.420119,4.996577,8.782169,2.0150359,4.894207267
ENSG00000178397,84792,FAM220A,4.123492,13.960775,12.443129,10.15439,7.34802,13.992582,20.339622,15.96109
ENSG00000136238,5879,RAC1,21.702325,55.55755,19.516021,15.004641,21.375764,53.90981,45.19995005,110.07971
ENSG00000164535,221955,DAGLB,34.817578,51.34011,40.109013,32.634099,48.14768457,36.89177,28.576129,25.97659976
ENSG00000136240,11014,KDELR2,47.90083,49.300458,54.469621,68.07082,43.39264,35.17218,59.016574,66.6149
ENSG00000215045,392862,GRID2IP,0.349679,0,0.1669221,0,0.0728616,0.289587,0.132288,0.282702
ENSG00000136247,55146,ZDHHC4,67.74752918,47.34154,43.864424,58.94016,39.45719,47.903618,40.917824,41.549678
ENSG00000146576,79034,C7orf26,5.54869,13.746442,14.77472,6.680921,3.351584,8.444938,7.649611,11.1684
ENSG00000236609,54753,ZNF853,0.164492,1.19534,0.636458,0.625404,0.0599826,0.264911,0.0816973,0.290848
ENSG00000205903,100131017,ZNF316,1.47416,4.92848,3.030116,1.265527,1.10281212,2.477679,3.29606,1.55328
ENSG00000164631,7559,ZNF12,23.71434,14.39092,10.14718,14.7093,4.492467,6.038201,6.97062,9.244646
ENSG00000187953,441194,PMS2CL,7.814786,8.13301,5.241239,5.805292,1.68237,4.17638,5.76272,2.715512
ENSG00000169402,728194,RSPH10B2,4.32791,3.76184,1.68391,3.82053,1.5677798,2.458363,3.29992,2.2253
ENSG00000146574,221960,CCZ1B,24.0583097,27.704255,25.565783,36.629566,15.797312,31.217526,43.601312,25.9877758
ENSG00000266287,100500886,MIR3683,0,0,0,0,0,0,0,0
ENSG00000106392,56913,C1GALT1,96.2395,102.83802,80.70536,95.63286,69.06378,115.06471,102.47088,87.106041
ENSG00000230825,101927354,LOC101927354,0.663813,2.071032,6.769546,1.478549,1.568893,7.425286,5.11662,2.59809
ENSG00000215018,340267,COL28A1,4.679181,2.866919,3.89172,5.4903344,2.29867,3.736971,5.5817502,3.6396379
ENSG00000164654,54468,MIOS,8.091029,39.567468,31.61408125,17.583672,20.90923,44.674116,35.587776,26.167257
ENSG00000106399,6119,RPA3,52.72943,41.83931322,30.95964,21.83293,41.524272,44.45272,46.8963,24.94616625
ENSG00000219545,729852,UMAD1,45.790668,42.93307,35.073646,31.916629,34.21033,41.030419,28.644416,27.610255
ENSG00000106415,113263,GLCCI1,35.37882,38.776251,32.319873,28.116856,34.00827,37.44538,62.1756,29.838957
ENSG00000003147,3382,ICA1,0.355076,0.934811,0.838274,1.548547,2.10682,1.526808,0.5589483,1.8596481
ENSG00000122584,30010,NXPH1,0,0,0,0,0,0,0,0
ENSG00000283117,79150,MGC4859,0,1.8679,1.27509,0,0.0378334,0.500737,0.82883,0.195736
ENSG00000189043,4697,NDUFA4,116.17389,107.62529,102.75393,108.4864,24.13813,38.101092,46.57184,33.13427
ENSG00000106443,9678,PHF14,23.429483,21.27312993,9.0929956,19.504242,8.7354071,10.57595859,8.8094267,10.3942128
ENSG00000005108,221981,THSD7A,0,0,0,0.066236251,0,0,0,0.010193081
ENSG00000106460,54664,TMEM106B,126.604516,69.97561,80.5106,123.262044,53.80879,47.078481,26.606222,54.623277
ENSG00000146530,221806,VWDE,0,0.498557,1.164329,0,0,0,0,0
ENSG00000226690,102725191,LOC102725191,0.106054,0.334659,0.266771,0.251375,0.350065,0.634295,0.136666,0.356759
ENSG00000006747,85477,SCIN,1.997702,3.148633,2.819243,3.143431,1.952526,1.480879,2.458126,4.329983
ENSG00000122644,10124,ARL4A,71.99792,103.06952,71.62814,73.48007,158.90799,149.2753865,114.93264,91.95596
ENSG00000006468,2115,ETV1,0,0,0.0179132,0,0,0,0.1752877,0
ENSG00000136267,1607,DGKB,2.723742,2.646365701,3.127924,3.6712648,1.0294668,3.279721,0.542411001,3.219658003
ENSG00000187546,392636,AGMO,0.075453,0.117995,0.10942,0.26838,0.264456,0.442151,0.0531523,0.108513
ENSG00000106511,4223,MEOX2,0,0,0,0.0415792,0,0.0854733,0,0
ENSG00000237070,105375166,LOC105375166,0,0,0,0,0,0,0,0
ENSG00000214960,729920,CRPPA,1.229586,1.848692,0.77936,0.974784,0.682622,1.336233,0.716469,0.682932
ENSG00000229688,100506025,CRPPA-AS1,3.016955,0,1.822708,0,0,0,0,0
ENSG00000171243,25928,SOSTDC1,0.0908655,0,0,0,0,0,0,0.0643379
ENSG00000205858,100506049,LRRC72,0,0,0,0,0,0,0,0
ENSG00000106524,57037,ANKMY2,15.15527,19.06969,8.310843,7.59204,11.5472,14.970438,6.985624,12.596082
ENSG00000136261,28969,BZW2,84.556227,46.49592494,75.02482052,71.11287932,29.6468836,30.42294003,44.937789,29.51110071
ENSG00000106537,27075,TSPAN13,0,0.505768,0,0,169.338,132.478,89.3406,124.93815
ENSG00000106541,10551,AGR2,0,0,0,0,0.5592529,1.88924,4.2893315,4.3827983
ENSG00000173467,155465,AGR3,0,0,0,0,0,0,0,0
ENSG00000106546,196,AHR,5.32759,4.91187,17.093491,8.7479,5.38822,15.9632424,13.42654,13.836416
ENSG00000236039,101927630,LOC101927630,1.55023,2.16985,2.308488,1.61228,1.21679,2.92369,3.7975,1.58843
ENSG00000071189,23161,SNX13,25.255193,31.03438472,16.999387,24.7636941,18.250265,26.6816572,22.1679663,17.74350205
ENSG00000229937,221823,PRPS1L1,0,0,0,0,0,0,0,0
ENSG00000048052,9734,HDAC9,0.242332,1.4822153,0.1811779,0.5487454,130.538358,278.1957873,168.840598,136.6413856
ENSG00000221393,100302140,MIR1302-6,0,0,0,0,0,0,0,0
ENSG00000122691,7291,TWIST1,0,0,0,0,0,0,0,0
ENSG00000146618,222894,FERD3L,0,0,0,0,0,0,0,0
ENSG00000105849,221830,TWISTNB,33.8613,41.2355,31.86213,22.2992,23.0427,30.38609,8.2211,12.46368
ENSG00000265932,100422967,MIR3146,30.3424,0,0,0,0,0,0,0
ENSG00000173452,256130,TMEM196,0,0,0,0,0,0,0,0
ENSG00000183742,346389,MACC1,0.297404,0.4398635,0.273222,0.969902,1.183861,3.006475,2.262029,0.812033
ENSG00000228598,100874041,MACC1-AS1,0.360654,0,0.497976,0,0.262805,0,0.47339,0.256753
ENSG00000233834,100506098,LOC100506098,0,0,0,1.91302,1.96965,5.7935,1.33132,5.0101
ENSG00000226097,101927769,LOC101927769,0,0,0,0,0.682501,0,0,0
ENSG00000271133,101927811,LOC101927811,0,0,0,0,0,0,1.255819,0
ENSG00000105855,3696,ITGB8,0.401673,0.303849,0.5673941,0.529074,0.4827,0.732989,1.130066,0.589584
ENSG00000004846,340273,ABCB5,0.1653429,0.442606,1.2467733,0.29096,0.5171378,0.311808,0.312542,0.383123
ENSG00000164651,221833,SP8,0,0,0,0,0,0,0,0
ENSG00000219451,222901,RPL23P8,0,0,0,0,0,0.513211,0.517658,0
ENSG00000232790,104355138,LINC01162,0,0,0,0,0,0,0,0
ENSG00000105866,6671,SP4,31.72059,34.53838,23.04172,34.32954,25.88141,36.56431,27.63708,17.28817
ENSG00000221783,100302122,MIR1183,0,0,0,0,0,0,0,0
ENSG00000105877,8701,DNAH11,3.2687958,6.843164945,6.81361961,7.92856219,8.4757998,29.87601454,17.6673019,14.9393008
ENSG00000164649,55536,CDCA7L,64.94507,62.124417,55.19602,34.4865571,309.2549,373.73892,392.1551,206.2463224
ENSG00000136237,9771,RAPGEF5,0,0,0,0,3.401011,4.323875,7.080506891,3.7747246
ENSG00000105889,256227,STEAP1B,0,0,0,0,11.980654,8.872221,18.152999,12.56561
ENSG00000232759,100506178,LOC100506178,0,0,0,0,6.08899,7.64795,9.65159,9.95156
ENSG00000179428,541472,IL6-AS1,0,0,0,0,1.30262,1.52675,4.1663,0.752463
ENSG00000136244,3569,IL6,0,0,0,0,34.00092,50.96838,38.58832,14.07429
ENSG00000196683,54543,TOMM7,71.12864,131.08343,35.68148,139.8449,19.31708,93.033243,52.668463,47.945862
ENSG00000228649,109729180,SNHG26,7.84748,7.23995,5.59434,6.77517,11.068987,16.838343,5.835835,15.23852
ENSG00000221740,692210,SNORD93,8.30305,10.0261,0,0,0,0,0,5.79386
ENSG00000122591,84668,FAM126A,6.214145,14.653757,9.7301,19.510214,20.039027,54.51487,55.268661,52.26453
ENSG00000122550,55975,KLHL7,32.441896,28.596041,34.096981,34.631694,21.95101378,24.415436,16.151984,13.63779102
ENSG00000136243,11097,NUP42,45.51555,43.38168,49.61525,42.895596,74.37575192,46.449036,69.46414,59.6639856
ENSG00000136235,10457,GPNMB,0.541473,1.32059,0.924073,0.759341,1.837143,0.817457,1.604508,0.52619
ENSG00000156928,115416,MALSU1,30.55732,18.46322,19.512941,17.203098,8.785401,14.46258,15.13684,22.57981
ENSG00000136231,10643,IGF2BP3,0.347418,0.608986,1.641373,0.782355648,1.795495,1.455133,4.789343264,1.592388
ENSG00000212264,109616981,SNORD65C,0,0,0,0,0,0,0,0
ENSG00000232818,256355,RPS2P32,0.224028,0,0.935572,1.13049,0.163288,0.144015,0.442865,1.1139
ENSG00000164548,29896,TRA2A,250.63321,228.4975804,193.060429,171.7480942,216.765068,174.25788,199.444445,155.09229
ENSG00000169193,90693,CCDC126,16.17745,12.776165,16.403306,14.433835,16.959502,16.044345,19.41892964,12.377663
ENSG00000188732,340277,FAM221A,10.709297,15.76349,13.52633,5.95906,4.91403,8.362735,8.261449,4.328047
ENSG00000196335,56164,STK31,3.111632,3.595932,0.67144,3.113689,1.120006,2.518361,1.818608,0.506389
ENSG00000122585,4852,NPY,0,0,0,0,0,0.531361,0,0.885981
ENSG00000105926,51678,MPP6,17.1282222,12.732193,6.937163,3.4566047,6.267989,18.976699,15.144803,5.37999
ENSG00000105928,1687,GSDME,0.779187,1.8908053,0.7197606,2.011276,15.387095,1.188685,3.671052,0.990812
ENSG00000070882,26031,OSBPL3,13.89136705,25.35460159,17.17123341,17.37927901,23.36229318,46.59216573,25.58878,20.6427013
ENSG00000172115,54205,CYCS,116.9758,61.5685,104.6112,82.0634,120.92,58.6516,79.8939,81.4694
ENSG00000153790,136895,C7orf31,3.392883,5.993384,4.975683,2.187198,2.09134,4.789543,4.535963,3.339086
ENSG00000105954,64111,NPVF,0,0,0,0,0,0,0,0
ENSG00000223561,646588,LOC646588,0,0,0.31846,0,0.794597,0.935381,2.34193,2.12186
ENSG00000199085,406940,MIR148A,0,0,0,0,0,0,0,0
ENSG00000050344,9603,NFE2L3,4.54425,15.60144,15.716229,3.1893,2.023812,7.484753,10.91262,9.17749
ENSG00000122566,3181,HNRNPA2B1,756.124078,492.5421718,672.158012,618.12022,508.67126,557.288702,616.31019,469.736707
ENSG00000122565,11335,CBX3,198.72942,201.5405615,173.0582588,160.773826,123.73513,86.63311,103.963599,87.756586
ENSG00000086300,29887,SNX10,5.08865,26.362847,11.83393306,16.915404,104.87329,132.87301,124.42131,100.74828
ENSG00000225792,105375304,LOC105375304,0,0,0,0,1.69632,1.51515,1.52148,2.2327
ENSG00000214870,441204,LOC441204,0,0.638506,0,0,0.399349,1.15352,2.476738,1.1154
ENSG00000122548,9808,KIAA0087,0.391624,0.350581,0.208605,0.174754,0.224018,0.142976,0.135274,0.103168
ENSG00000233760,100506289,LOC100506289,0,0,0,0,0,0,0,0
ENSG00000222004,285941,LINC02860,0.172590776,0,0.24288093,0,0.062924996,0.33334981,0.17121212,0.36656955
ENSG00000005020,8935,SKAP2,2.960886,2.75869,6.2357181,5.97214,117.444428,146.765098,120.12112,86.769171
ENSG00000105991,3198,HOXA1,0,0,0.0457801,0,0,0,0,1.062826
ENSG00000233429,100506311,HOTAIRM1,2.404446,11.05061,3.928342,3.126703,7.072274,2.475785,4.655131,5.648916
ENSG00000105996,3199,HOXA2,0,0,0,0,0,0,0.310803,0
ENSG00000105997,3200,HOXA3,0,0,0,0,0,0,0,0.208673
ENSG00000197576,3201,HOXA4,0,0,0,0,0,0,0,0
ENSG00000254369,100133311,HOXA-AS3,0,0,0,0,0,0,0,0
ENSG00000106004,3202,HOXA5,0,0,0.0731089,0.131999,0.0760652,0,0.0689572,0.0738885
ENSG00000106006,3203,HOXA6,0.19603,0.682216,0,0.125716,0,0.128569,0.399014,0
ENSG00000122592,3204,HOXA7,0,0,0,0,0.0607509,0,0,0
ENSG00000078399,3205,HOXA9,0,0,0,0,0,0.0823064,0,0
ENSG00000253187,100874323,HOXA10-AS,0,0,0,0,0.158614,0,0,0
ENSG00000283745,442920,MIR196B,0,0,0,0,0,0,0,0
ENSG00000253293,3206,HOXA10,0,0,0,0,0.3634122,0,0.152027,0
ENSG00000005073,3207,HOXA11,0,0,0,0,0,0,0,0
ENSG00000240990,221883,HOXA11-AS,0,0,0,0,0,0,0,0
ENSG00000106031,3209,HOXA13,0,0,0,0,0,0,0,0
ENSG00000253405,101410536,EVX1-AS,0,0,0,0,0,0,0,0
ENSG00000106038,2128,EVX1,0,0,0,0,0,0,0,0
ENSG00000106049,11112,HIBADH,28.0987,33.67297,53.3965004,45.05878,24.52977,14.83483,35.22611,24.31464
ENSG00000106052,8887,TAX1BP1,136.63196,157.83951,128.482554,91.354421,110.635051,94.18374,80.04487,69.46327
ENSG00000153814,221895,JAZF1,4.6524,4.62699,2.337457,8.720968,32.795578,78.816931,43.379494,23.765942
ENSG00000146592,9586,CREB5,0.242309,0.3290482,0.3933,0.418039,20.15561,7.78952,3.592788,7.715949
ENSG00000255690,9865,TRIL,0.12684,0,0.200886,0,0,0.102149,0.105024,0.0448452
ENSG00000272568,100506497,LOC100506497,0,0.0501887,0,0,0.0988419,0.8388197,0.0857996,0.092424
ENSG00000106066,54504,CPVL,0,0,0.3402764,0.43563,184.4195,39.2082,22.74647,66.229143
ENSG00000229452,107986703,CPVL-AS1,0,0,1.18319,0.54579,0,0.559027,0.569885,0
ENSG00000106069,1124,CHN2,2.1424005,3.1938217,1.6701554,7.6797807,10.959596,16.370268,8.056746,10.43869014
ENSG00000176532,222171,PRR15,0,0,0,0,0,0,0,0
ENSG00000227855,442524,DPY19L2P3,0.194069,0,0,0.5350073,0,0,0.106547,0
ENSG00000212024,100616354,MIR550A3,0,0,0,0,0,0,0,0
ENSG00000122574,644150,WIPF3,0.121831,1.427075,0.209484,0.272576,0.363996,0.3036729,0.4064956,0.368361
ENSG00000136193,9805,SCRN1,3.2350933,16.59923047,9.282814,9.745287787,16.3437,23.01620201,31.694164,14.781994
ENSG00000106080,55033,FKBP14,7.52726,4.32003,4.83599,6.957953,3.05497,5.985686,4.10683,4.793301
ENSG00000106086,84725,PLEKHA8,1.625151,3.741372,1.878411,2.365447006,2.35404,2.478589,2.529253,2.323648
ENSG00000180354,222166,MTURN,1.22147,1.196769,2.492375,1.07343,1.724378,1.639797,1.8459841,1.275006
ENSG00000180233,223082,ZNRF2,0.534586,2.73476,2.33742,1.41096,6.62954,2.687149,2.63052,2.616899
ENSG00000283237,100500883,MIR550B1,0,0,0,0,2.09997,7.58966,3.77763,0
ENSG00000207771,693133,MIR550A1,0,0,0,0,2.09997,7.58966,3.77763,0
ENSG00000281404,100506516,LINC01176,3.04236,5.69695,2.95003,1.14923,2.6603,11.14037,7.59966,5.19381
ENSG00000106100,10392,NOD1,8.046384,15.118512,15.361507,10.7039,23.183279,37.305862,29.80361,16.032298
ENSG00000006625,79017,GGCT,24.9207,8.06288,22.2397,17.90342,19.660048,7.562256,21.348457,18.56996
ENSG00000106105,2617,GARS1,98.61267,111.16715,67.36013381,72.46924,64.62102,49.79936,59.56807,49.581298
ENSG00000106113,1395,CRHR2,0.217297,1.11479,0.328665,0,0,0.209786,0.313386,0.34172
ENSG00000241644,11185,INMT,0.476868,2.82244,0.562356,3.438189,0.535168,1.11485,1.54969,0.750921
ENSG00000254959,100526825,INMT-MINDY4,0,0.0561671,0,0.297947,0,0,0,0
ENSG00000106125,84182,MINDY4,0.178447,0.870444,1.437012,1.405927,0.0650707,0.431059,0.737971,0.442353
ENSG00000240583,358,AQP1,0,0,0.556619,0.2793729,0,0,0,0
ENSG00000106128,2692,GHRHR,0,0,0,0,0,0,0,0
ENSG00000078549,117,ADCYAP1R1,0.120667001,0.028080903,0.034074403,0.030550302,0.036261901,0.0311207,0.031765102,0.034100003
ENSG00000164600,63974,NEUROD6,0,0,0,0,0,0,0,0
ENSG00000231418,105375224,LOC105375224,0,0,0,0,0,0,0,0
ENSG00000180347,223075,ITPRID1,0.103743,0.0804149,0.121687,0.1315,0.0756625,0.111394,0.183237,0.0489086
ENSG00000106341,10842,PPP1R17,0,0,0,0,0.0533171,0,0,0.98323
ENSG00000154678,5137,PDE1C,0.111563,0.0627197,0.0527789,0.0224897,0.0142051,0.0356323,0.0241254,0.0274441
